function,category,original_line,current_line,cpp_locations
function_4d0dd0,original_short_body,231757,189595,
function_4d0dd8,original_short_body,231763,189601,
function_4d0de0,original_short_body,231769,189607,
function_4d0e10,original_short_body,231775,189613,
function_4d0e18,original_short_body,231781,189619,
function_4d0e50,original_short_body,231787,189625,
function_4d0e58,unchanged_decompiled_body,231793,189631,
function_4d0e80,original_short_body,231801,189639,
function_4d0e88,unchanged_decompiled_body,231807,189645,
function_4d0eb0,original_short_body,231815,189653,
function_4d0eb8,unchanged_decompiled_body,231821,189659,
function_4d0ee0,original_short_body,231829,189667,
function_4d0f10,original_short_body,231835,189673,
function_4d0f40,original_short_body,231841,189679,
function_4d0f70,original_short_body,231847,189685,
function_4d0fa0,original_short_body,231853,189691,
function_4d0fd0,original_short_body,231859,189697,
function_4d1000,original_short_body,231865,189703,
function_4d100b,unchanged_decompiled_body,231871,189709,
function_4d1040,original_short_body,231879,189717,
function_4d104b,unchanged_decompiled_body,231885,189723,
function_4d1080,original_short_body,231893,189731,
function_4d108b,unchanged_decompiled_body,231899,189737,
function_4d10c0,original_short_body,231907,189745,
function_4d10f0,original_short_body,231913,189751,
function_4d1120,original_short_body,231919,189757,
function_4d1150,original_short_body,231925,189763,
function_4d1158,unchanged_decompiled_body,231931,189769,
function_4d1180,original_short_body,231939,189777,
function_4d1188,original_short_body,231945,189783,
function_4d11c0,original_short_body,231951,189789,
function_4d11f0,original_short_body,231957,189795,
function_4d11f8,unchanged_decompiled_body,231963,189801,
function_4d1220,unchanged_decompiled_body,231971,189809,
function_4d122b,unchanged_decompiled_body,231978,189816,
function_4d1280,modified_nonempty_body,231993,189831,
function_4d1288,original_short_body,232000,189838,
function_4d1290,original_short_body,232006,189844,
function_4d12e0,original_short_body,232012,189850,
function_4d1310,original_short_body,232018,189856,
function_4d1318,original_short_body,232024,189862,
function_4d1329,unchanged_decompiled_body,232030,189868,
function_4d1333,original_short_body,232037,189875,
function_4d13a0,original_short_body,232043,189881,
function_4d13ab,original_short_body,232049,189887,
function_4d13b3,original_short_body,232055,189893,
function_4d13be,original_short_body,232061,189899,
function_4d13c9,original_short_body,232067,189905,
function_4d13f0,original_short_body,232073,189911,
function_4d13f8,original_short_body,232079,189917,
function_4d1420,original_short_body,232085,189923,
function_4d1470,original_short_body,232091,189929,
function_4d147b,original_short_body,232097,189935,
function_4d1492,unchanged_decompiled_body,232103,189941,
function_4d14c0,original_short_body,232111,189949,
function_4d14cb,original_short_body,232117,189955,
function_4d14d6,original_short_body,232123,189961,
function_4d14e1,unchanged_decompiled_body,232129,189967,
function_4d14f0,original_short_body,232136,189974,
function_4d1520,unchanged_decompiled_body,232142,189980,
function_4d152e,original_short_body,232149,189987,
function_4d1536,original_short_body,232155,189993,
function_4d153e,original_short_body,232161,189999,
function_4d1590,unchanged_decompiled_body,232167,190005,
function_4d159e,original_short_body,232174,190012,
function_4d15a6,original_short_body,232180,190018,
function_4d15ae,original_short_body,232186,190024,
function_4d15b6,original_short_body,232192,190030,
function_4d15be,original_short_body,232198,190036,
function_4d15f0,original_short_body,232204,190042,
function_4d15fb,original_short_body,232210,190048,
function_4d1609,original_short_body,232216,190054,
function_4d1617,original_short_body,232222,190060,
function_4d1640,unchanged_decompiled_body,232228,190066,
function_4d164e,original_short_body,232235,190073,
function_4d1656,original_short_body,232241,190079,
function_4d165e,original_short_body,232247,190085,
function_4d1690,original_short_body,232253,190091,
function_4d169b,original_short_body,232259,190097,
function_4d16a6,original_short_body,232265,190103,
function_4d16b1,original_short_body,232271,190109,
function_4d16bf,original_short_body,232277,190115,
function_4d1710,original_short_body,232283,190121,
function_4d1740,original_short_body,232289,190127,
function_4d174b,original_short_body,232295,190133,
function_4d1756,original_short_body,232301,190139,
function_4d1764,original_short_body,232307,190145,
function_4d1772,original_short_body,232313,190151,
function_4d1780,original_short_body,232319,190157,
function_4d178d,original_short_body,232325,190163,
function_4d17c0,original_short_body,232331,190169,
function_4d17c8,original_short_body,232337,190175,
function_4d17d0,original_short_body,232343,190181,
function_4d17d8,original_short_body,232349,190187,
function_4d17e0,original_short_body,232355,190193,
function_4d1810,original_short_body,232361,190199,
function_4d1840,original_short_body,232367,190205,
function_4d1870,original_short_body,232373,190211,
function_4d1878,unchanged_decompiled_body,232379,190217,
function_4d18a0,unchanged_decompiled_body,232387,190225,
function_4d18d0,original_short_body,232394,190232,
function_4d1930,unchanged_decompiled_body,232400,190238,
function_4d1970,original_short_body,232415,190253,
function_4d19a0,original_short_body,232421,190259,
function_4d19a8,original_short_body,232427,190265,
function_4d19e0,original_short_body,232433,190271,
function_4d19e8,modified_nonempty_body,232439,190277,
function_4d19f0,unchanged_decompiled_body,232446,190284,
function_4d19fb,original_short_body,232453,190291,
function_4d1a03,original_short_body,232459,190297,
function_4d1a0b,unchanged_decompiled_body,232465,190303,
function_4d1a16,original_short_body,232472,190310,
function_4d1a1e,unchanged_decompiled_body,232478,190316,
function_4d1a40,original_short_body,232485,190323,
function_4d1a48,modified_nonempty_body,232491,190329,
function_4d1a50,unchanged_decompiled_body,232498,190336,
function_4d1a5b,original_short_body,232505,190343,
function_4d1a63,original_short_body,232511,190349,
function_4d1a6b,original_short_body,232517,190355,
function_4d1a73,unchanged_decompiled_body,232523,190361,
function_4d1a90,modified_nonempty_body,232530,190368,
function_4d1ac0,original_short_body,232537,190375,
function_4d1af0,unchanged_decompiled_body,232543,190381,
function_4d1b20,original_short_body,232550,190388,
function_4d1b50,unchanged_decompiled_body,232556,190394,
function_4d1b80,unchanged_decompiled_body,232563,190401,
function_4d1bb0,original_short_body,232570,190408,
function_4d1c00,unchanged_decompiled_body,232576,190414,
function_4d1c30,original_short_body,232583,190421,
function_4d1c38,original_short_body,232589,190427,
function_4d1c40,original_short_body,232595,190433,
function_4d1c48,unchanged_decompiled_body,232601,190439,
function_4d1c70,original_short_body,232609,190447,
function_4d1c78,original_short_body,232615,190453,
function_4d1c80,original_short_body,232621,190459,
function_4d1c88,original_short_body,232627,190465,
function_4d1c90,unchanged_decompiled_body,232633,190471,
function_4d1cc0,original_short_body,232641,190479,
function_4d1d10,original_short_body,232647,190485,
function_4d1d60,original_short_body,232653,190491,
function_4d1d90,unchanged_decompiled_body,232659,190497,
function_4d1dc0,original_short_body,232666,190504,
function_4d1dcb,unchanged_decompiled_body,232672,190510,
function_4d1dd9,original_short_body,232679,190517,
function_4d1de1,original_short_body,232685,190523,
function_4d1e10,original_short_body,232691,190529,
function_4d1e21,original_short_body,232697,190535,
function_4d1e50,original_short_body,232703,190541,
function_4d1e58,unchanged_decompiled_body,232709,190547,
function_4d1e80,original_short_body,232717,190555,
function_4d1eb0,original_short_body,232723,190561,
function_4d1eb8,original_short_body,232729,190567,
function_4d1ec0,unchanged_decompiled_body,232735,190573,
function_4d1ee0,original_short_body,232742,190580,
function_4d1f10,unchanged_decompiled_body,232748,190586,
function_4d1f40,unchanged_decompiled_body,232755,190593,
function_4d1f4a,original_short_body,232762,190600,
function_4d1f52,unchanged_decompiled_body,232768,190606,
function_4d1f5c,unchanged_decompiled_body,232775,190613,
function_4d1f6a,original_short_body,232782,190620,
function_4d1f72,original_short_body,232788,190626,
function_4d1f7a,original_short_body,232794,190632,
function_4d1f82,original_short_body,232800,190638,
function_4d1f8a,original_short_body,232806,190644,
function_4d1f92,original_short_body,232812,190650,
function_4d1f9a,original_short_body,232818,190656,
function_4d1fa2,original_short_body,232824,190662,
function_4d1faa,unchanged_decompiled_body,232830,190668,
function_4d1fd0,original_short_body,232837,190675,
function_4d2000,original_short_body,232843,190681,
function_4d2008,original_short_body,232849,190687,
function_4d2010,original_short_body,232855,190693,
function_4d2040,original_short_body,232861,190699,
function_4d2048,unchanged_decompiled_body,232867,190705,
function_4d2052,original_short_body,232874,190712,
function_4d205a,original_short_body,232880,190718,
function_4d2080,original_short_body,232886,190724,
function_4d2088,original_short_body,232892,190730,
function_4d2090,original_short_body,232898,190736,
function_4d20c0,original_short_body,232904,190742,
function_4d20c8,original_short_body,232910,190748,
function_4d20d0,original_short_body,232916,190754,
function_4d2100,unchanged_decompiled_body,232922,190760,
function_4d2130,original_short_body,232929,190767,
function_4d2138,original_short_body,232935,190773,
function_4d2140,original_short_body,232941,190779,
function_4d2148,original_short_body,232947,190785,
function_4d2150,unchanged_decompiled_body,232953,190791,
function_4d2180,original_short_body,232961,190799,
function_4d21b0,unchanged_decompiled_body,232967,190805,
function_4d21e0,original_short_body,232974,190812,
function_4d21e8,original_short_body,232980,190818,
function_4d2220,original_short_body,232986,190824,
function_4d2228,original_short_body,232992,190830,
function_4d2250,original_short_body,232998,190836,
function_4d2258,original_short_body,233004,190842,
function_4d2260,original_short_body,233010,190848,
function_4d2290,original_short_body,233016,190854,
function_4d2298,unchanged_decompiled_body,233022,190860,
function_4d22c0,unchanged_decompiled_body,233030,190868,
function_4d2300,original_short_body,233045,190883,
function_4d2330,original_short_body,233051,190889,
function_4d2338,unchanged_decompiled_body,233057,190895,
function_4d2360,original_short_body,233065,190903,
function_4d2390,original_short_body,233071,190909,
function_4d23e0,original_short_body,233077,190915,
function_4d23f1,original_short_body,233083,190921,
function_4d2420,original_short_body,233089,190927,
function_4d242b,unchanged_decompiled_body,233095,190933,
function_4d2460,original_short_body,233103,190941,
function_4d2468,original_short_body,233109,190947,
function_4d2473,unchanged_decompiled_body,233115,190953,
function_4d2480,original_short_body,233122,190960,
function_4d24b0,original_short_body,233128,190966,
function_4d24bb,original_short_body,233134,190972,
function_4d24c3,original_short_body,233140,190978,
function_4d24ce,unchanged_decompiled_body,233146,190984,
function_4d2500,unchanged_decompiled_body,233154,190992,
function_4d2540,original_short_body,233169,191007,
function_4d2590,original_short_body,233175,191013,
function_4d25c0,original_short_body,233181,191019,
function_4d25f0,original_short_body,233187,191025,
function_4d25f8,original_short_body,233193,191031,
function_4d2630,original_short_body,233199,191037,
function_4d2638,unchanged_decompiled_body,233205,191043,
function_4d2660,historical_removal_manifest,233212,,
function_4d2668,unchanged_decompiled_body,233218,191051,
function_4d2673,unchanged_decompiled_body,233225,191058,
function_4d2680,original_short_body,233232,191065,
function_4d268b,historical_removal_manifest,233238,,
function_4d2696,original_short_body,233244,191072,
function_4d26a1,historical_removal_manifest,233250,,
function_4d26ac,historical_removal_manifest,233256,,
function_4d26b7,historical_removal_manifest,233262,,
function_4d26c2,historical_removal_manifest,233268,,
function_4d26cd,historical_removal_manifest,233274,,
